isin,symbol,action_type,raw_subject,ratio_factor,ex_date,source
IN9155A01012,TATAMTRDVR,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2011-09-12,nse_corp_actions:equities
INE245A01013,TATAPOWER,split,Face Value Split From Rs.10/- To Re.1/-,10.0,2011-09-26,nse_corp_actions:equities
INE081A01012,TATASTEEL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2022-07-28,nse_corp_actions:equities
,TATASTEEL,split,Yahoo Finance (Ratio: 1.5),1.5,2004-08-11,yfinance
INE824B01021,TATASTLBSL,split,Annual General Meeting / Dividend Rs.2.50 Per Share And Face Value Split From Rs.10/- To Rs.2/-,0.25,2010-09-21,nse_corp_actions:equities
INE688A01022,TCI,split,Fv Split Rs.10/- To Rs.2/,5.0,2006-12-05,nse_corp_actions:equities
INE467B01029,TCS,bonus,Bonus 1:1 /Dividend- Rs 29 Per Share,2.0,2018-05-31,nse_corp_actions:equities
INE467B01029,TCS,bonus,Bonus 1:1/Div-Rs.5 Per Sh,2.0,2009-06-16,nse_corp_actions:equities
INE467B01029,TCS,bonus,Intdiv-Rs 3persh/Bonus1:1,2.0,2006-07-28,nse_corp_actions:equities
INE419M01019,TDPOWERSYS,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2022-10-31,nse_corp_actions:equities
INE669C01028,TECHM,bonus+split,Bonus 1:1 / Face Value Split - From Rs 10/- Per Share To Rs 5/- Per Share,4.0,2015-03-19,nse_corp_actions:equities
INE286K01024,TECHNO,bonus,Bonus 1:1,2.0,2016-09-06,nse_corp_actions:equities
338657,TEMBO,bonus,BONUS 1:1,2.0,2021-03-03,nse_corp_actions:sme
INE435C01024,TEXINFRA,split,Fv Split Rs.10/- To Re.1/,10.0,2009-01-01,nse_corp_actions:equities
INE305A01015,TFCILTD,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2025-09-19,nse_corp_actions:equities
INE085J01014,THANGAMAYL,bonus,Bonus 1:1,2.0,2023-07-17,nse_corp_actions:equities
INE319B01014,THEBYKE,bonus,Bonus 1:1,2.0,2014-10-09,nse_corp_actions:equities
356300,THEJO,bonus,BONUS 2:1,3.0,2021-10-12,nse_corp_actions:sme
184721,THEJO,bonus,BONUS 1:1,2.0,2013-09-11,nse_corp_actions:sme
INE083B01016,THEMISMED,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2023-10-10,nse_corp_actions:equities
INE332A01027,THOMASCOOK,split,Fv Split Rs.10/- To Re.1/,10.0,2007-05-14,nse_corp_actions:equities
INE594H01019,THYROCARE,bonus,Bonus 2:1,3.0,2025-11-28,nse_corp_actions:equities
INE133E01013,TI,bonus,Bonus 2:1,3.0,2010-09-28,nse_corp_actions:equities
413290,TIMESCAN,bonus,BONUS 1:1,2.0,2024-05-17,nse_corp_actions:sme
INE508G01029,TIMETECHNO,bonus,Bonus 1:1,2.0,2025-09-23,nse_corp_actions:equities
INE508G01029,TIMETECHNO,split,Fv Split Rs.10/- To Re.1/Record Date Revised,10.0,2008-10-29,nse_corp_actions:equities
INE716B01029,TIPSMUSIC,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2023-04-21,nse_corp_actions:equities
INE338A01016,TIRUMALCHM,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2018-08-14,nse_corp_actions:equities
INE319Y01016,TIRUPATIFL,bonus,Bonus 3:4,1.75,2021-10-07,nse_corp_actions:equities
INE319Y01016,TIRUPATIFL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2021-10-07,nse_corp_actions:equities
311173,TIRUPATIFL,bonus,BONUS 6:10,1.6,2019-10-03,nse_corp_actions:sme
INE615H01020,TITAGARH,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2015-04-23,nse_corp_actions:equities
INE280A01010,TITAN,bonus+split,Bonus 1:1 / Face Value Split From Rs.10/- To Re.1/-,20.0,2011-06-23,nse_corp_actions:equities
INE155A01022,TMPV,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2011-09-12,nse_corp_actions:equities
INE685A01028,TORNTPHARM,bonus,Bonus 1:1,2.0,2022-07-08,nse_corp_actions:equities
INE685A01028,TORNTPHARM,bonus,Bonus 1:1,2.0,2013-07-23,nse_corp_actions:equities
,TOUCHWOOD,split,Yahoo Finance (Ratio: 2.5),2.5,2019-08-22,yfinance
INE065J01016,TPHQ,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2023-12-14,nse_corp_actions:equities
INE413G01014,TPLPLASTEH,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2022-10-19,nse_corp_actions:equities
INE413G01014,TPLPLASTEH,bonus,Bonus 1:1,2.0,2021-09-16,nse_corp_actions:equities
INE849A01012,TRENT,bonus,Bonus 1:2,1.5,2026-06-04,nse_corp_actions:equities
INE849A01012,TRENT,split,Face Value Split From Rs 10 To Re 1,10.0,2016-09-12,nse_corp_actions:equities
INE771B01032,TRICOM,split,Fv Split Rs.10/- To Rs.2/,5.0,2008-07-15,nse_corp_actions:equities
INE064C01014,TRIDENT,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 1/- Per Share,10.0,2019-12-13,nse_corp_actions:equities
INE071Y01013,TTFL,bonus,Bonus 14:10 no split (verified ex 2020-08-12),2.4,2020-08-12,verification_2026-05-31
INE690A01010,TTKPRESTIG,split,Face Value Split (Sub-Division) - From Rs 10 Per Share To Re 1 Per Share,10.0,2021-12-14,nse_corp_actions:equities
INE690A01010,TTKPRESTIG,bonus,Bonus 1:5,1.2,2019-05-15,nse_corp_actions:equities
INE592B01016,TTL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2025-02-12,nse_corp_actions:equities
INE517B01013,TTML,bonus,Bonus 2:15,1.133333,2013-08-07,nse_corp_actions:equities
INE149A01025,TUBEINVEST,split,Fv Split Rs.10/- To Rs.2/,5.0,2006-05-31,nse_corp_actions:equities
INE122H01019,TULIP,split,Fv Split Rs.10/- To Rs.2/-,5.0,2010-07-06,nse_corp_actions:equities
INE474I01012,TULSI,bonus,Bonus 1:10 (Record Date Revised),1.1,2011-01-07,nse_corp_actions:equities
INE889A01026,TV-18,bonus,Bonus 1:1,2.0,2007-10-17,nse_corp_actions:equities
INE886H01027,TV18BRDCST,split,Fv Split Rs.10/- To Rs.2/,5.0,2008-02-21,nse_corp_actions:equities
INE494B01015,TVSMOTOR,bonus,Bonus 1:1,2.0,2010-09-08,nse_corp_actions:equities
INE899L01030,UEL,bonus,Bonus 2:1,3.0,2025-10-10,nse_corp_actions:equities
INE899L01030,UEL,bonus,Bonus 17:25,1.68,2025-05-30,nse_corp_actions:equities
INE899L01030,UEL,bonus,Bonus 1:4,1.25,2024-09-20,nse_corp_actions:equities
,UEL,split,Yahoo Finance (Ratio: 0.0015),0.0015,2023-11-03,yfinance
,UEL,split,Yahoo Finance (Ratio: 10.0),10.0,2012-12-21,yfinance
INE899L01022,UJAAS,split,Face Value Split From Rs 10 To Re 1,10.0,2012-12-21,nse_corp_actions:equities
INE351A01019,UNICHEMLAB,split,Interim Dividend Rs.3/- Per Share And Face Value Split From Rs.5/- To Rs.2/- (Purpose Revised),0.6,2010-10-21,nse_corp_actions:equities
INE950G01015,UNIPLY,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2018-06-25,nse_corp_actions:equities
INE854D01024,UNITDSPR,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2018-06-15,nse_corp_actions:equities
INE694A01020,UNITECH,bonus,Bonus 1:1,2.0,2007-08-30,nse_corp_actions:equities
INE368U01011,UNITEDPOLY,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2025-05-02,nse_corp_actions:equities
338029,UNITEDPOLY,bonus,BONUS 2:1,3.0,2021-02-17,nse_corp_actions:sme
INE466H01028,UNITY,split,Fv Split Rs.10 To Rs.2,5.0,2010-04-07,nse_corp_actions:equities
INE562X01013,UNIVASTU,bonus,Bonus 2:1,3.0,2025-10-13,nse_corp_actions:equities
,UNIVASTU,split,Yahoo Finance (Ratio: 1.5),1.5,2025-08-29,yfinance
313804,UNIVASTU,bonus,BONUS 1:1,2.0,2019-12-19,nse_corp_actions:sme
INE405E01023,UNOMINDA,bonus,Bonus 1:1,2.0,2022-07-07,nse_corp_actions:equities
INE405E01023,UNOMINDA,bonus,Bonus 2:1/Dividend- Rs 1.60 Per Share,3.0,2018-07-11,nse_corp_actions:equities
INE405E01023,UNOMINDA,split,Face Value Split From Rs 10 To Rs 2,5.0,2016-09-12,nse_corp_actions:equities
INE628A01036,UPL,bonus,Bonus 1:2,1.5,2019-07-02,nse_corp_actions:equities
INE628A01036,UPL,bonus,Bonus 1:1,2.0,2008-10-29,nse_corp_actions:equities
369400,URAVIDEF,bonus,BONUS 1:1,2.0,2022-07-11,nse_corp_actions:sme
436153,URBAN,bonus,BONUS 1:1,2.0,2025-02-07,nse_corp_actions:sme
462637,USASEEDS,bonus,BONUS 3:7,1.428571,2025-10-10,nse_corp_actions:sme
,USASEEDS,split,Yahoo Finance (Ratio: 1.4285714285714286),1.4285714285714286,2025-09-26,yfinance
457801,USHAFIN,bonus,BONUS 1:1,2.0,2025-08-19,nse_corp_actions:sme
INE228A01035,USHAMART,split,Fv Split Rs.5/- To Re.1/,5.0,2007-08-29,nse_corp_actions:equities
INE945H01013,V2RETAIL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2026-03-25,nse_corp_actions:equities
INE884A01019,VAIBHAVGBL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2021-05-07,nse_corp_actions:equities
INE972X01014,VAISHALI,bonus,Bonus 1:1,2.0,2024-10-15,nse_corp_actions:equities
INE972X01014,VAISHALI,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2024-10-15,nse_corp_actions:equities
311739,VAISHALI,bonus,BONUS 3:5,1.6,2019-10-17,nse_corp_actions:sme
INE051B01021,VAKRANGEE,bonus,Bonus 1:1,2.0,2017-12-21,nse_corp_actions:equities
INE051B01021,VAKRANGEE,bonus+split,Bonus 1:1 And Face Value Split From Rs.10/- To Re.1/-,20.0,2012-04-12,nse_corp_actions:equities
INE624C01015,VALECHAENG,bonus,Bonus 1:2,1.5,2008-10-01,nse_corp_actions:equities
INE624C01015,VALECHAENG,bonus,Bonus 1:2,1.5,2007-10-04,nse_corp_actions:equities
INE565V01010,VALIANTORG,bonus,Bonus 1:1,2.0,2020-12-24,nse_corp_actions:equities
INE835A01011,VARDMNPOLY,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2024-05-17,nse_corp_actions:equities
INE590L01019,VASWANI,bonus,Bonus 1:4,1.25,2011-09-29,nse_corp_actions:equities
INE200M01013,VBL,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Rs 2/- Per Share,2.5,2024-09-12,nse_corp_actions:equities
INE200M01013,VBL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2023-06-15,nse_corp_actions:equities
INE200M01013,VBL,bonus,Bonus 1:2,1.5,2022-06-06,nse_corp_actions:equities
INE200M01013,VBL,bonus,Bonus 1:2,1.5,2021-06-10,nse_corp_actions:equities
INE200M01013,VBL,bonus,Bonus 1:2,1.5,2019-07-25,nse_corp_actions:equities
INE098201010,VCL,split,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share,2.0,2023-02-15,nse_corp_actions:equities
363683,VCL,split,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RS 2/- PER SHARE,5.0,2022-03-28,nse_corp_actions:sme
360195,VCL,bonus,BONUS 2:3,1.666667,2021-12-27,nse_corp_actions:sme
INE484C01030,VEEDOL,bonus,Bonus 1:1,2.0,2021-07-26,nse_corp_actions:equities
INE484C01030,VEEDOL,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 2/- Per Share,2.5,2021-07-26,nse_corp_actions:equities
INE484C01030,VEEDOL,bonus+split,Bonus 1:1/Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,4.0,2016-03-16,nse_corp_actions:equities
INE398A01010,VENKEYS,bonus,Bonus 1:2,1.5,2015-12-21,nse_corp_actions:equities
,VERTOZ,split,Yahoo Finance (Ratio: 0.1),0.1,2025-06-25,yfinance
INE188Y01015,VERTOZ,bonus,Bonus 1:1,2.0,2024-07-05,nse_corp_actions:equities
INE188Y01015,VERTOZ,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2024-07-05,nse_corp_actions:equities
314265,VERTOZ,bonus,BONUS 1:1,2.0,2020-01-02,nse_corp_actions:sme
INE386A01015,VESUVIUS,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2025-06-10,nse_corp_actions:equities
184584,VETO,bonus,BONUS 1:10,1.1,2013-09-06,nse_corp_actions:sme
INE273D01019,VGL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 5/- Per Share,2.0,2026-03-02,nse_corp_actions:equities
INE951I01019,VGUARD,bonus,Bonus 2:5,1.4,2017-03-15,nse_corp_actions:equities
INE951I01019,VGUARD,split,Face Value Split From Rs 10 To Re 1,10.0,2016-08-30,nse_corp_actions:equities
INE159N01019,VIJIFIN,bonus,Bonus 1:10,1.1,2017-08-04,nse_corp_actions:equities
INE806A01020,VIKASECO,bonus,Bonus 3 : 2,2.5,2014-11-13,nse_corp_actions:equities
INE806A01020,VIKASECO,split,Face Value Split From Rs 10/- To Re 1/-,10.0,2014-03-27,nse_corp_actions:equities
INE579C01029,VIMTALABS,bonus,Bonus 1:1,2.0,2025-06-13,nse_corp_actions:equities
INE410B01029,VINATIORGA,split,Face Value Split (Sub-Division) - From Rs 2/- Per Share To Rs 1/- Per Share,2.0,2020-02-05,nse_corp_actions:equities
INE01KI01019,VINNY,bonus,Bonus 13:10,2.3,2023-02-24,nse_corp_actions:equities
INE01KI01019,VINNY,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2023-02-24,nse_corp_actions:equities
366394,VINNY,bonus,BONUS 1:10,1.1,2022-05-26,nse_corp_actions:sme
INE054A01019,VIPIND,split,Face Value Split From Rs.10/- To Rs.2/-,5.0,2011-10-31,nse_corp_actions:equities
INE946H01029,VIPUL,split,Fv Split Rs.2/- To Re.1/-,2.0,2010-05-04,nse_corp_actions:equities
INE392A01013,VISAKAIND,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2023-05-15,nse_corp_actions:equities
INE861A01017,VISESHINFO,bonus,Bonus 1 : 10,1.1,2013-03-07,nse_corp_actions:equities
INE861A01017,VISESHINFO,split,Face Value Split From Rs 10 To Re 1,10.0,2013-01-03,nse_corp_actions:equities
INE755Q01025,VISHAL,bonus,Bonus 2:1,3.0,2022-03-10,nse_corp_actions:equities
INE755Q01025,VISHAL,bonus,Bonus 1:2,1.5,2020-12-16,nse_corp_actions:equities
INE270I01014,VISHNU,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2023-01-13,nse_corp_actions:equities
INE430N01014,VISHWARAJ,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2021-10-21,nse_corp_actions:equities
,VISHWARAJ,split,Yahoo Finance (Ratio: 5.0),5.0,2021-09-08,yfinance
464846,VIVIANA,bonus,BONUS 3:5,1.6,2025-11-19,nse_corp_actions:sme
INE370E01029,VIVIDHA,bonus,Bonus 1:3,1.333333,2016-03-30,nse_corp_actions:equities
INE370E01029,VIVIDHA,bonus,Bonus 10:1,11.0,2015-05-28,nse_corp_actions:equities
INE526G01013,VIVIMEDLAB,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2016-04-06,nse_corp_actions:equities
INE213M01016,VKSPL,bonus,Bonus 5:2,3.5,2013-05-03,nse_corp_actions:equities
INE213M01016,VKSPL,split,Face Value Split From Rs 10 To Re 1,10.0,2013-02-27,nse_corp_actions:equities
INE665J01013,VMART,bonus,Bonus 3:1,4.0,2025-06-23,nse_corp_actions:equities
INE226A01021,VOLTAS,split,Fv Split Rs.10/- To Re.1/,10.0,2006-09-22,nse_corp_actions:equities
INE366I01010,VRLLOG,bonus,Bonus 1:1,2.0,2025-08-14,nse_corp_actions:equities
INE050M01012,VSSL,bonus,Bonus 1:1,2.0,2023-05-26,nse_corp_actions:equities
INE710A01016,VSTIND,bonus,Bonus 10:1,11.0,2024-09-06,nse_corp_actions:equities
INE825A01012,VTL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2022-03-24,nse_corp_actions:equities
INE222F01011,VTMLTD,split,Face Value Split From  Rs.10/- To Re.1/-,10.0,2012-08-16,nse_corp_actions:equities
,WAAREEINDO,split,Yahoo Finance (Ratio: 0.01),0.01,2022-06-27,yfinance
INE956G01020,WABAG,bonus,Bonus 1 : 1,2.0,2015-03-26,nse_corp_actions:equities
INE956G01020,WABAG,split,Face Value Split From Rs.5/- To Rs.2/-,2.5,2011-08-16,nse_corp_actions:equities
419741,WALPAR,bonus,BONUS 1:1,2.0,2024-08-14,nse_corp_actions:sme
332092,WEALTH,bonus,BONUS 2:3,1.666667,2020-09-25,nse_corp_actions:sme
INE855C01015,WEBELSOLAR,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2025-11-14,nse_corp_actions:equities
INE855C01015,WEBELSOLAR,bonus,Bonus 1:1,2.0,2009-12-29,nse_corp_actions:equities
INE02WG01016,WEL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,10.0,2024-11-12,nse_corp_actions:equities
356633,WEL,bonus,BONUS 3:5,1.6,2021-10-06,nse_corp_actions:sme
INE192B01031,WELSPUNLIV,split,Interim Div - Rs 6/- Per Share + Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,0.6,2016-03-21,nse_corp_actions:equities
339846,WEWIN,bonus,BONUS 2:1,3.0,2021-03-30,nse_corp_actions:sme
INE715A01015,WHEELS,bonus,Bonus 1:1,2.0,2018-08-08,nse_corp_actions:equities
INE784B01027,WINSOMYARN,split,Fv Split Rs.10 To Re.1,10.0,2010-01-21,nse_corp_actions:equities
INE075A01022,WIPRO,bonus,Bonus 1:1,2.0,2024-12-03,nse_corp_actions:equities
INE075A01022,WIPRO,bonus,Bonus 1:3,1.333333,2019-03-06,nse_corp_actions:equities
INE075A01022,WIPRO,bonus,Bonus 1:1,2.0,2017-06-13,nse_corp_actions:equities
INE075A01022,WIPRO,bonus,Bonus 2:3 And Final Dividend Rs.6/- Per Share,1.666667,2010-06-15,nse_corp_actions:equities
INE976A01021,WSTCSTPAPR,split,Fv Split Rs.10/- To Rs.2/,5.0,2007-10-26,nse_corp_actions:equities
INE445C01015,XPROINDIA,bonus,Bonus 1:2,1.5,2022-07-01,nse_corp_actions:equities
INE528G01019,YESBANK,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2017-09-21,nse_corp_actions:equities
INE719A01017,ZANDUREALT,bonus,Bonus 1:3,1.333333,2007-01-18,nse_corp_actions:equities
INE256A01028,ZEEL,bonus,Bonus 1:1,2.0,2010-11-11,nse_corp_actions:equities
INE318D01020,ZENITHSTL,bonus,Bonus 1:5,1.2,2010-08-11,nse_corp_actions:equities
INE520A01019,ZENSARTECH,split,Face Value Split (Sub-Division) - From Rs 10 /- Per Share To Rs 2/- Per Share,5.0,2018-09-07,nse_corp_actions:equities
INE520A01019,ZENSARTECH,bonus,Dividend Rs.5.50 Per Share And Bonus 1:1,2.0,2010-07-21,nse_corp_actions:equities
INE518E01015,ZIMLAB,bonus,Bonus 2:1,3.0,2022-12-22,nse_corp_actions:equities
332217,ZODIAC,bonus,BONUS 1:1,2.0,2020-10-08,nse_corp_actions:sme
INE206B01013,ZODIACLOTH,bonus,Bonus 1:2,1.5,2011-09-27,nse_corp_actions:equities
INE206B01013,ZODIACLOTH,bonus,Bonus 1:2,1.5,2010-08-23,nse_corp_actions:equities
302705,ZOTA,bonus,BONUS 4:10,1.4,2019-07-25,nse_corp_actions:sme
INE010B01027,ZYDUSLIFE,split,Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share,5.0,2015-10-06,nse_corp_actions:equities
INE010B01027,ZYDUSLIFE,bonus,Bonus 1: 2,1.5,2010-04-05,nse_corp_actions:equities
INE010B01027,ZYDUSLIFE,bonus,Bonus 1:1,2.0,2006-08-30,nse_corp_actions:equities
INE768C01010,ZYDUSWELL,split,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,5.0,2025-09-18,nse_corp_actions:equities
INE225I01018,ZYLOG,split,Face Value Split From Rs 10 To Rs 5,2.0,2012-06-29,nse_corp_actions:equities
INE671T01028,MANUAL,split,Face Value Split Rs 10 To Rs 2,5.0,2022-06-14,manual_thinktank_audit
INE671T01028,MANUAL,bonus,Bonus 11:10,2.1,2018-09-19,manual_thinktank_audit
INE757T01025,MANUAL,split,Face Value Split Rs 10 To Rs 1,10.0,2023-03-31,manual_thinktank_audit
INE757T01025,MANUAL,bonus,Bonus 33:100,1.33,2019-03-01,manual_thinktank_audit
INE757T01025,MANUAL,bonus,Bonus 3:1,4.0,2018-06-01,manual_thinktank_audit
INE757T01025,MANUAL,bonus,Bonus 6.5:10,1.65,2016-01-01,manual_thinktank_audit
INE0KY201021,MANUAL,split,Face Value Split Rs 10 To Rs 1,10.0,2024-02-05,manual_thinktank_audit
INE0KY201021,MANUAL,bonus,Bonus 1:4,1.25,2024-02-05,manual_thinktank_audit
INE191O01010,MANUAL,bonus,Bonus 18:10,2.8,2014-07-01,manual_thinktank_audit
INE669Y01022,MANUAL,split,Face Value Split Rs 10 To Rs 5,2.0,2021-08-17,manual_thinktank_audit
INE669Y01022,MANUAL,bonus,Bonus 1:1,2.0,2021-07-08,manual_thinktank_audit
INE778I01024,MANUAL,split,Face Value Split Rs 10 To Rs 5,2.0,2010-02-25,manual_thinktank_audit
INE0E4I01027,MANUAL,split,Face Value Split Rs 10 To Rs 1,10.0,2025-02-14,manual_thinktank_audit
INE899O01018,MANUAL,bonus,Bonus 2:1,3.0,2011-12-16,manual_thinktank_audit
INE279P01036,MANUAL,split,Face Value Split Rs 10 To Rs 1,10.0,2016-12-08,manual_thinktank_audit
INE849M01017,MANUAL,bonus,Bonus 1:1,2.0,2011-07-25,manual_thinktank_audit
INE849M01017,MANUAL,bonus,Bonus 1:10,1.1,2012-03-20,manual_thinktank_audit
INE442V01012,MANUAL,bonus,Bonus 2:1,3.0,2021-05-08,manual_thinktank_audit
INE413X01035,MANUAL,split,Face Value Split Rs 1 To Rs 10,0.1,2024-01-05,manual_thinktank_audit
INE413X01035,MANUAL,split,Face Value Split Rs 10 To Rs 1,10.0,2022-03-01,manual_thinktank_audit
INE413X01035,MANUAL,bonus,Bonus 1:5,1.2,2022-11-28,manual_thinktank_audit
INE01A501027,MANUAL,split,Face Value Split,2.0,2025-04-21,manual_thinktank_audit
INE01A501027,MANUAL,bonus,Bonus 1:1,2.0,2025-04-02,manual_thinktank_audit
INE700V01021,MANUAL,split,Face Value Split,5.0,2023-10-27,manual_thinktank_audit
INE700V01021,MANUAL,bonus,Bonus 1:5,1.2,2018-10-12,manual_thinktank_audit
INE541R01019,MANUAL,bonus,Bonus 1:3,1.333,2024-07-12,manual_thinktank_audit
INE541R01019,MANUAL,bonus,Bonus 1:5,1.2,2018-10-06,manual_thinktank_audit
INE541R01019,MANUAL,bonus,Bonus 3:2,2.5,2016-04-08,manual_thinktank_audit
INE00TV01023,MANUAL,split,Face Value Split,10.0,2024-11-22,manual_thinktank_audit
INE030U01025,MANUAL,split,Face Value Split,2.0,2017-02-02,manual_thinktank_audit
INE030U01025,MANUAL,bonus,Bonus 1:1,2.0,2020-10-07,manual_thinktank_audit
INE552Q01018,MANUAL,split,Face Value Split,10.0,2015-03-01,manual_thinktank_audit
INE084Q01012,MANUAL,bonus,Bonus 20:1,21.0,2013-11-01,manual_thinktank_audit
